Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,58.169998,60.700001,57.779999,60.340000,51.781673,2339000
2019-01-03,59.070000,59.230000,57.240002,57.480000,49.656487,3081400
2019-01-04,58.740002,60.139999,58.290001,59.430000,51.341084,2153200
2019-01-07,59.240002,59.950001,58.910000,59.130001,51.081913,2224800
2019-01-08,59.599998,59.759998,57.970001,58.669998,50.684521,2969400
2019-01-09,58.970001,60.439999,58.970001,60.189999,51.997646,1725300
2019-01-10,60.029999,61.520000,59.689999,61.459999,53.094791,2714000
2019-01-11,61.209999,62.000000,60.520000,61.650002,53.258930,2684900
2019-01-14,61.040001,61.459999,60.610001,61.230000,52.896084,1890200
2019-01-15,61.330002,62.639999,61.180000,62.459999,53.958675,1646700
2019-01-16,60.209999,62.200001,59.060001,62.099998,53.647682,3469100
2019-01-17,61.759998,62.540001,61.560001,61.919998,53.492172,2758300
2019-01-18,62.619999,63.279999,62.340000,62.980000,54.407906,1664700
2019-01-22,62.689999,62.880001,61.040001,61.470001,53.103428,1525600
2019-01-23,62.020000,62.939999,60.950001,61.119999,52.801060,2219000
2019-01-24,61.330002,62.299999,60.980000,61.970001,53.535370,2933200
2019-01-25,63.180000,63.820000,62.680000,63.730000,55.055817,2699400
2019-01-28,62.770000,63.360001,62.119999,63.209999,54.606598,1510600
2019-01-29,63.639999,63.869999,62.560001,62.590000,54.070984,2006700
2019-01-30,63.220001,63.669998,62.439999,63.380001,54.753460,1611100
2019-01-31,63.450001,64.040001,63.040001,63.770000,55.090382,2867400
2019-02-01,64.129997,67.209999,63.930000,65.800003,56.844078,3795400
2019-02-04,65.800003,67.190002,65.239998,67.129997,57.993057,2118800
2019-02-05,66.919998,68.019997,66.820000,67.650002,58.442276,2519600
2019-02-06,67.650002,68.339996,67.269997,68.160004,58.882862,1523200
2019-02-07,67.779999,68.099998,66.250000,66.989998,57.872116,2066300
2019-02-08,65.699997,66.519997,64.790001,66.000000,57.016853,4685800
2019-02-11,66.000000,66.860001,65.379997,65.930000,56.956387,6766700
2019-02-12,67.000000,67.519997,66.449997,67.139999,58.001698,3456800
2019-02-13,67.480003,68.440002,67.209999,67.349998,58.183105,4505800
2019-02-14,61.500000,64.029999,61.000000,63.660000,54.995354,10072000
2019-02-15,64.139999,64.820000,63.439999,64.029999,55.314987,3104000
2019-02-19,64.029999,64.410004,63.259998,64.250000,55.505039,3253900
2019-02-20,64.449997,65.910004,64.269997,65.269997,56.386211,3043500
2019-02-21,65.400002,65.550003,64.779999,65.440002,56.533073,3055100
2019-02-22,65.800003,66.540001,65.570000,66.019997,57.034134,2757400
2019-02-25,66.550003,66.949997,65.900002,66.000000,57.016853,2407400
2019-02-26,65.699997,66.879997,65.540001,66.760002,57.673420,2481400
2019-02-27,66.480003,67.019997,66.050003,66.080002,57.085957,2329600
2019-02-28,66.180000,66.199997,65.160004,65.199997,56.325733,2706000
2019-03-01,65.379997,66.570000,65.050003,66.220001,57.206905,3123600
2019-03-04,66.860001,66.860001,63.880001,64.550003,55.764217,3514000
2019-03-05,64.599998,65.000000,64.019997,64.699997,55.893784,2173900
2019-03-06,64.750000,64.980003,63.419998,63.939999,55.237236,2663600
2019-03-07,63.889999,64.209999,62.849998,63.459999,54.822571,2334700
2019-03-08,62.639999,63.279999,62.340000,63.189999,54.589310,2011200
2019-03-11,63.470001,65.519997,63.310001,65.260002,56.377567,2186100
2019-03-12,65.309998,65.510002,64.790001,65.440002,56.533073,2379900
2019-03-13,65.910004,66.180000,65.269997,65.570000,56.645382,3108600
2019-03-14,65.529999,65.870003,65.070000,65.739998,56.792240,1704400
2019-03-15,66.239998,68.120003,65.809998,68.059998,58.796471,6191400
2019-03-18,67.919998,68.400002,66.639999,66.910004,57.803013,3996700
2019-03-19,67.190002,67.510002,66.480003,66.599998,57.535194,1843700
2019-03-20,66.610001,67.680000,66.389999,67.570000,58.373177,3357400
2019-03-21,67.709999,69.970001,67.300003,69.510002,60.049122,2889300
2019-03-22,69.250000,69.419998,66.660004,66.839996,57.742519,2347700
2019-03-25,66.660004,67.040001,65.690002,66.870003,57.768440,1652400
2019-03-26,67.559998,68.290001,66.949997,67.629997,58.424992,1684100
2019-03-27,67.809998,67.959999,66.790001,67.169998,58.027596,2852800
2019-03-28,67.339996,67.980003,66.849998,67.389999,58.217667,1880600
2019-03-29,67.989998,69.430000,67.989998,69.339996,59.902248,2643500
2019-04-01,69.959999,70.589996,69.500000,70.379997,60.800694,1966800
2019-04-02,70.220001,70.930000,69.699997,70.760002,61.128990,2232300
2019-04-03,71.110001,72.570000,70.930000,72.410004,62.554417,4120000
2019-04-04,72.059998,72.220001,70.930000,71.489998,62.102680,2318600
2019-04-05,71.620003,72.400002,71.599998,72.150002,62.676010,1717300
2019-04-08,72.089996,73.029999,71.779999,72.970001,63.388351,1797100
2019-04-09,72.489998,72.940002,72.309998,72.779999,63.223286,1926700
2019-04-10,72.669998,74.400002,72.660004,74.250000,64.500252,2650900
2019-04-11,74.769997,75.699997,74.470001,75.489998,65.577454,2785800
2019-04-12,76.099998,76.209999,75.180000,75.629997,65.699059,2557500
2019-04-15,75.629997,76.820000,75.290001,76.160004,66.159485,2080100
2019-04-16,76.699997,77.709999,76.330002,77.430000,67.262695,2432400
2019-04-17,77.349998,78.349998,77.040001,77.669998,67.471184,1673700
2019-04-18,77.699997,77.959999,76.919998,77.690002,67.488564,1557400
2019-04-22,77.360001,77.610001,76.540001,76.699997,66.628571,1707600
2019-04-23,77.110001,77.110001,75.849998,76.639999,66.576447,2465600
2019-04-24,76.790001,76.849998,73.059998,73.500000,63.848747,4488800
2019-04-25,73.750000,73.860001,71.919998,73.510002,63.857433,4211500
2019-04-26,73.000000,73.080002,71.010002,71.900002,62.458851,2724900
2019-04-29,71.910004,73.260002,71.639999,72.889999,63.318844,2099200
2019-04-30,72.830002,73.160004,71.889999,72.849998,63.284096,2157100
2019-05-01,73.029999,73.690002,71.730003,71.779999,62.354610,1648400
2019-05-02,71.809998,72.779999,71.019997,71.680000,62.267712,1762500
2019-05-03,72.029999,72.370003,71.639999,72.160004,62.684696,1487000
2019-05-06,70.489998,71.190002,70.010002,70.730003,61.442493,1927400
2019-05-07,69.779999,69.839996,68.690002,69.139999,60.061260,2447100
2019-05-08,68.699997,69.800003,68.349998,68.919998,59.870140,1854800
2019-05-09,67.820000,68.900002,67.099998,68.540001,59.540054,2302700
2019-05-10,67.889999,69.180000,66.910004,68.760002,59.731155,2377700
2019-05-13,66.610001,67.620003,65.900002,65.980003,57.316200,2231900
2019-05-14,66.180000,67.940002,66.120003,67.320000,58.480240,2055700
2019-05-15,66.470001,68.070000,66.000000,67.790001,58.888515,2485400
2019-05-16,67.919998,70.279999,67.720001,69.690002,60.539043,2373100
2019-05-17,68.800003,69.949997,68.599998,69.089996,60.017815,1912900
2019-05-20,68.250000,69.300003,67.849998,68.129997,59.183891,2978300
2019-05-21,69.000000,70.370003,68.440002,69.989998,60.799633,2398400
2019-05-22,68.989998,69.180000,66.709999,67.099998,58.289131,6253700
2019-05-23,61.049999,61.689999,58.110001,61.660000,53.563454,13771000
2019-05-24,61.919998,62.779999,61.570000,62.000000,53.858810,2680600
2019-05-28,62.360001,62.470001,60.689999,60.700001,52.729515,3128500
2019-05-29,60.380001,60.849998,59.700001,60.310001,52.390724,2248000
2019-05-30,60.459999,60.930000,59.840000,60.450001,52.512344,1614300
2019-05-31,59.480000,59.810001,58.939999,59.200001,51.426479,4084900
2019-06-03,58.820000,59.130001,58.200001,58.910000,51.174564,4325000
2019-06-04,59.610001,61.230000,59.590000,61.150002,53.120419,2663400
2019-06-05,61.930000,62.230000,60.430000,61.130001,53.103046,2104600
2019-06-06,61.130001,61.410000,60.520000,61.090000,53.068310,2688400
2019-06-07,61.630001,61.630001,60.730000,61.299999,53.250729,2479800
2019-06-10,61.580002,62.889999,61.450001,62.320000,54.136784,1851200
2019-06-11,63.130001,63.150002,62.009998,62.119999,53.963055,2864400
2019-06-12,62.009998,62.119999,61.340000,61.520000,53.441830,1856500
2019-06-13,61.950001,62.549999,61.560001,62.160000,53.997799,1991800
2019-06-14,61.840000,61.900002,60.759998,60.980000,52.972740,1966500
2019-06-17,61.020000,61.250000,60.009998,60.139999,52.243038,2786600
2019-06-18,60.700001,62.110001,60.610001,61.450001,53.381023,2231700
2019-06-19,61.759998,62.000000,61.110001,61.720001,53.615578,1711200
2019-06-20,62.820000,63.450001,62.000000,62.669998,54.440834,1504400
2019-06-21,62.660000,62.660000,60.880001,61.459999,53.389721,4932300
2019-06-24,61.549999,62.150002,61.180000,61.250000,53.207291,1418900
2019-06-25,61.299999,61.730000,60.919998,60.959999,52.955372,1584200
2019-06-26,61.330002,61.730000,60.480000,60.630001,52.668701,1727000
2019-06-27,60.980000,61.820000,60.939999,61.000000,52.990120,2183000
2019-06-28,61.380001,62.160000,61.169998,61.700001,53.598202,2263600
2019-07-01,62.840000,63.549999,62.380001,62.840000,54.588505,1557400
2019-07-02,62.840000,62.990002,61.580002,61.930000,53.798008,2425100
2019-07-03,61.730000,62.520000,61.450001,62.490002,54.708496,935700
2019-07-05,62.150002,62.450001,61.470001,62.410000,54.638462,1174000
2019-07-08,59.240002,60.540001,59.000000,60.419998,52.896263,3374700
2019-07-09,59.880001,60.330002,59.279999,60.150002,52.659889,2293900
2019-07-10,60.770000,60.880001,59.930000,60.279999,52.773693,2287500
2019-07-11,60.389999,60.820000,59.520000,60.570000,53.027584,1972900
2019-07-12,60.889999,61.509998,60.419998,61.119999,53.509087,1845700
2019-07-15,61.230000,61.509998,60.200001,60.820000,53.246456,1338100
2019-07-16,60.869999,60.869999,58.049999,58.950001,51.609310,2954100
2019-07-17,59.290001,59.700001,59.020000,59.320000,51.933231,2469600
2019-07-18,59.009998,59.840000,58.180000,58.820000,51.495502,2065200
2019-07-19,59.150002,60.180000,58.759998,59.419998,52.020779,2168200
2019-07-22,59.419998,59.919998,58.660000,58.700001,51.390450,1637700
2019-07-23,59.220001,59.650002,58.349998,59.099998,51.740635,1349100
2019-07-24,58.720001,59.450001,58.139999,58.820000,51.495502,1627100
2019-07-25,58.820000,59.529999,58.529999,58.730000,51.416710,1400400
2019-07-26,58.990002,59.410000,58.320000,59.110001,51.749390,1698700
2019-07-29,58.119999,59.509998,57.450001,59.240002,51.863209,2470000
2019-07-30,58.840000,59.610001,58.680000,59.490002,52.082073,1478200
2019-07-31,59.570000,59.840000,57.730000,58.490002,51.206600,2144300
2019-08-01,58.410000,59.689999,57.369999,57.709999,50.523712,3081800
2019-08-02,47.900002,48.000000,44.790001,46.040001,40.306919,17339200
2019-08-05,45.310001,46.470001,44.950001,45.160000,39.536491,4534900
2019-08-06,45.480000,46.299999,45.259998,46.009998,40.280651,3229400
2019-08-07,45.369999,46.450001,45.250000,46.270000,40.508274,3408700
2019-08-08,46.279999,47.930000,46.180000,47.750000,41.803986,3666400
2019-08-09,47.369999,47.590000,46.029999,46.580002,40.779671,2257600
2019-08-12,46.389999,46.400002,45.520000,46.110001,40.368198,2099700
2019-08-13,46.209999,48.029999,45.939999,46.990002,41.138622,2784000
2019-08-14,45.980000,46.310001,44.549999,44.709999,39.142525,4401900
2019-08-15,45.720001,48.049999,45.369999,46.470001,40.683376,5101900
2019-08-16,46.840000,47.020000,46.099998,46.759998,40.937248,2892000
2019-08-19,47.700001,47.799999,46.959999,47.009998,41.156136,2507400
2019-08-20,46.919998,46.970001,45.970001,46.090000,40.350685,2136900
2019-08-21,46.730000,47.340000,46.560001,46.889999,41.051075,1914200
2019-08-22,46.860001,47.320000,46.299999,46.779999,40.954765,1852500
2019-08-23,45.950001,46.860001,45.220001,45.430000,39.772873,2541700
2019-08-26,46.410000,46.849998,46.090000,46.560001,40.762161,2377200
2019-08-27,46.939999,46.990002,46.099998,46.509998,40.718388,2693100
2019-08-28,46.590000,47.380001,46.240002,46.820000,40.989784,1970300
2019-08-29,47.650002,48.200001,47.509998,47.900002,41.935303,1765900
2019-08-30,48.450001,48.889999,47.840000,48.060001,42.075375,2747000
2019-09-03,47.509998,47.810001,46.700001,47.410000,41.506321,2351600
2019-09-04,48.200001,49.220001,48.169998,49.150002,43.029648,2853700
2019-09-05,49.970001,51.869999,49.599998,51.759998,45.314640,3424200
2019-09-06,51.759998,52.270000,51.490002,51.980000,45.507248,2983600
2019-09-09,53.750000,54.900002,52.889999,54.779999,47.958580,3968600
2019-09-10,54.619999,55.049999,53.660000,54.509998,47.722202,4172100
2019-09-11,54.830002,56.240002,54.259998,56.220001,49.219257,3431000
2019-09-12,56.049999,56.660000,55.310001,56.360001,49.341827,4103200
2019-09-13,56.369999,56.849998,55.599998,56.570000,49.525681,3102600
2019-09-16,56.639999,57.009998,56.099998,56.840000,49.762051,3256100
2019-09-17,56.270000,56.840000,55.209999,56.540001,49.499416,3020900
2019-09-18,56.240002,56.520000,54.299999,54.930000,48.089901,2537000
2019-09-19,55.099998,55.439999,54.310001,54.430000,47.652161,2242100
2019-09-20,54.419998,54.799999,53.810001,54.099998,47.363247,4678500
2019-09-23,54.029999,54.869999,53.500000,54.529999,47.739700,1917400
2019-09-24,54.520000,54.599998,52.630001,52.959999,46.365211,2942800
2019-09-25,52.779999,54.049999,52.610001,53.810001,47.109364,1855200
2019-09-26,54.130001,54.130001,52.880001,53.689999,47.004307,1686100
2019-09-27,53.930000,54.650002,53.580002,53.910000,47.196911,1459800
2019-09-30,52.730000,53.169998,52.270000,52.509998,45.971245,3207400
2019-10-01,53.070000,53.540001,51.490002,51.990002,45.516003,2325000
2019-10-02,51.439999,51.680000,50.529999,51.380001,44.981960,2517500
2019-10-03,50.730000,51.520000,50.220001,51.419998,45.441490,2184000
2019-10-04,51.630001,52.090000,51.180000,52.060001,46.007088,1774900
2019-10-07,51.900002,52.900002,51.889999,52.029999,45.980568,1670000
2019-10-08,51.410000,51.419998,50.540001,50.560001,44.681488,1887200
2019-10-09,51.070000,51.840000,50.910000,51.369999,45.397305,1401800
2019-10-10,49.040001,50.529999,48.810001,49.779999,43.992180,3954800
2019-10-11,50.490002,51.910000,50.389999,51.490002,45.503357,2056800
2019-10-14,51.509998,52.380001,51.200001,52.200001,46.130814,1762900
2019-10-15,52.230000,53.110001,51.849998,53.040001,46.873146,1735900
2019-10-16,53.130001,53.639999,52.910000,53.220001,47.032207,1327600
2019-10-17,53.439999,54.040001,53.240002,54.020000,47.739197,1582400
2019-10-18,53.959999,53.980000,53.040001,53.490002,47.270824,1759400
2019-10-21,54.139999,55.430000,53.900002,54.570000,48.225254,2665100
2019-10-22,54.660000,55.590000,54.150002,55.180000,48.764332,1508300
2019-10-23,55.209999,56.119999,55.119999,56.009998,49.497822,1689200
2019-10-24,56.320000,56.470001,54.779999,55.450001,49.002934,1560100
2019-10-25,55.540001,56.400002,55.279999,56.009998,49.497822,1437300
2019-10-28,56.310001,56.639999,55.669998,55.860001,49.365269,2229800
2019-10-29,55.779999,55.930000,55.349998,55.470001,49.020611,1645600
2019-10-30,55.290001,56.410000,55.000000,56.369999,49.815968,1558800
2019-10-31,56.180000,56.360001,55.419998,55.880001,49.382942,1983400
2019-11-01,56.450001,57.110001,55.669998,57.090000,50.452259,2217000
2019-11-04,57.910000,58.689999,57.439999,57.919998,51.185749,2201300
2019-11-05,57.919998,59.709999,57.750000,59.529999,52.608559,2665900
2019-11-06,59.320000,59.700001,57.840000,57.880001,51.150410,2771300
2019-11-07,58.369999,59.500000,58.250000,58.939999,52.087154,1742100
2019-11-08,58.630001,59.490002,58.259998,59.410000,52.502510,1597700
2019-11-11,59.220001,60.200001,58.910000,59.869999,52.909027,1978100
2019-11-12,60.160000,60.240002,59.509998,60.139999,53.147644,1997000
2019-11-13,60.009998,60.939999,59.900002,60.070000,53.085773,4392100
2019-11-14,59.860001,63.000000,59.500000,61.980000,54.773705,7650100
2019-11-15,62.490002,63.070000,61.759998,62.869999,55.560234,2456800
2019-11-18,62.560001,63.790001,62.169998,63.490002,56.108147,2389800
2019-11-19,63.799999,63.930000,62.000000,62.900002,55.586742,2972800
2019-11-20,62.330002,62.869999,61.080002,61.439999,54.296490,2471300
2019-11-21,61.650002,61.849998,60.650002,60.700001,53.642532,2246900
2019-11-22,60.919998,61.279999,60.450001,61.230000,54.110912,2502200
2019-11-25,61.770000,62.980000,61.259998,62.650002,55.365810,2196200
2019-11-26,62.419998,62.590000,60.180000,60.509998,53.474617,4633600
2019-11-27,60.560001,60.919998,60.150002,60.549999,53.509972,1654900
2019-11-29,60.470001,61.070000,60.470001,60.590000,53.545319,838700
2019-12-02,60.099998,60.740002,59.380001,59.419998,52.511345,1802800
2019-12-03,58.430000,58.680000,57.639999,58.580002,51.769024,2071900
2019-12-04,59.160000,59.630001,58.709999,59.340000,52.440655,1625300
2019-12-05,60.000000,60.450001,59.360001,60.080002,53.094624,1478000
2019-12-06,60.849998,61.500000,60.720001,61.029999,53.934162,1937700
2019-12-09,60.779999,61.369999,60.509998,60.529999,53.492294,1795300
2019-12-10,60.529999,60.919998,60.139999,60.360001,53.342060,1250100
2019-12-11,60.419998,60.720001,60.250000,60.660000,53.607178,1272800
2019-12-12,60.820000,62.810001,60.070000,62.730000,55.436508,2440000
2019-12-13,62.230000,63.299999,61.919998,63.240002,55.887207,2444800
2019-12-16,63.950001,64.489998,63.509998,63.540001,56.152332,2323300
2019-12-17,63.910000,64.000000,63.139999,63.459999,56.081627,1459600
2019-12-18,63.459999,63.919998,62.900002,62.970001,55.648602,1431800
2019-12-19,63.330002,63.709999,62.869999,63.230000,55.878372,1957400
2019-12-20,63.290001,63.689999,61.759998,62.070000,54.853241,5612700
2019-12-23,62.380001,63.299999,62.250000,62.799999,55.498367,1693000
2019-12-24,62.900002,63.250000,62.400002,62.860001,55.551395,541900
2019-12-26,62.959999,63.279999,62.220001,62.520000,55.250919,1210500
