Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,141.860001,144.529999,140.639999,141.929993,141.929993,344100
2019-01-03,140.850006,143.389999,139.210007,140.809998,140.809998,215500
2019-01-04,142.800003,145.839996,142.800003,144.600006,144.600006,121400
2019-01-07,144.160004,145.149994,142.690002,143.080002,143.080002,222500
2019-01-08,143.919998,148.259995,143.529999,147.160004,147.160004,236400
2019-01-09,148.289993,148.759995,146.250000,148.490005,148.490005,155700
2019-01-10,147.550003,148.970001,146.850006,148.550003,148.550003,128800
2019-01-11,148.139999,150.070007,146.660004,149.619995,149.619995,170200
2019-01-14,148.740005,148.779999,147.089996,147.779999,147.779999,124100
2019-01-15,147.779999,149.740005,147.399994,149.199997,149.199997,122100
2019-01-16,149.449997,150.339996,148.160004,150.250000,150.250000,130800
2019-01-17,149.929993,153.949997,149.929993,153.559998,153.559998,227400
2019-01-18,154.320007,155.500000,154.139999,154.929993,154.929993,268300
2019-01-22,154.149994,155.630005,153.199997,154.179993,154.179993,290500
2019-01-23,155.110001,156.960007,154.059998,154.820007,154.820007,261900
2019-01-24,155.000000,157.880005,154.330002,156.039993,156.039993,185400
2019-01-25,157.080002,158.389999,156.190002,157.460007,157.460007,177400
2019-01-28,156.139999,157.779999,155.600006,156.139999,156.139999,138800
2019-01-29,156.479996,158.089996,155.440002,157.699997,157.699997,126700
2019-01-30,158.740005,159.850006,156.080002,158.839996,158.839996,239600
2019-01-31,167.630005,169.179993,161.259995,167.179993,167.179993,457500
2019-02-01,167.880005,171.199997,167.139999,168.440002,168.440002,281800
2019-02-04,168.509995,172.449997,168.509995,172.419998,172.419998,165600
2019-02-05,173.000000,176.270004,172.139999,175.320007,175.320007,319600
2019-02-06,175.300003,175.729996,172.850006,175.509995,175.509995,183000
2019-02-07,175.009995,176.270004,173.570007,175.619995,175.619995,130000
2019-02-08,174.690002,175.639999,173.179993,175.529999,175.529999,193000
2019-02-11,176.059998,177.089996,173.619995,174.050003,174.050003,149900
