Date,Open,High,Low,Close,Adj Close,Volume
2019-06-13,86.220001,87.269997,85.209999,87.169998,80.947029,532500
2019-06-14,86.260002,86.739998,84.690002,85.199997,79.117676,484500
2019-06-17,85.750000,87.110001,85.190002,86.360001,80.194878,422700
2019-06-18,86.839996,87.980003,86.050003,86.169998,80.018433,358200
2019-06-19,86.150002,87.480003,86.099998,87.269997,81.039894,368600
2019-06-20,88.000000,88.300003,87.260002,87.720001,81.457787,416700
2019-06-21,87.110001,87.809998,85.849998,85.870003,79.739845,804200
2019-06-24,86.510002,87.279999,85.199997,85.650002,79.535530,418400
2019-06-25,86.000000,86.599998,85.279999,85.680000,79.563400,427600
2019-06-26,85.870003,86.000000,84.739998,84.790001,78.736946,526500
2019-06-27,84.889999,85.580002,84.860001,85.239998,79.154816,407200
2019-06-28,85.709999,86.820000,85.220001,86.559998,80.380577,2131500
2019-07-01,87.290001,87.379997,85.129997,86.010002,79.869850,376400
2019-07-02,86.540001,86.540001,85.519997,86.360001,80.194878,405600
2019-07-03,86.699997,87.839996,86.500000,87.099998,80.882057,188300
2019-07-05,86.449997,87.989998,86.209999,87.980003,81.699234,287100
2019-07-08,87.709999,87.779999,86.970001,87.430000,81.188484,364700
2019-07-09,87.180000,88.779999,86.750000,88.739998,82.404976,439300
2019-07-10,89.050003,89.500000,87.910004,88.070000,81.782776,333000
2019-07-11,87.949997,87.949997,86.410004,86.510002,80.673096,356200
2019-07-12,86.680000,87.370003,85.790001,87.309998,81.419098,478600
2019-07-15,87.620003,87.720001,86.860001,87.239998,81.353813,261600
2019-07-16,87.050003,87.290001,85.809998,86.720001,80.868919,396300
2019-07-17,86.639999,86.930000,85.419998,85.709999,79.927048,383400
2019-07-18,85.709999,86.750000,85.139999,86.239998,80.421288,354100
2019-07-19,86.779999,87.279999,85.290001,85.330002,79.572693,545500
2019-07-22,85.500000,86.199997,85.089996,85.120003,79.376854,217000
2019-07-23,85.599998,85.760002,83.889999,85.309998,79.554047,382700
2019-07-24,85.029999,86.540001,85.029999,86.470001,80.635788,235300
2019-07-25,86.449997,86.680000,84.949997,85.070000,79.330223,192600
2019-07-26,85.190002,86.150002,84.650002,85.849998,80.057602,202100
2019-07-29,85.980003,86.239998,85.540001,86.089996,80.281418,186600
2019-07-30,85.160004,86.620003,83.379997,86.360001,80.533195,288300
2019-07-31,86.389999,87.690002,84.690002,85.370003,79.610001,295500
2019-08-01,85.360001,87.320000,84.750000,85.010002,79.274277,254600
2019-08-02,84.559998,84.559998,81.849998,82.620003,77.045532,264900
2019-08-05,80.980003,81.519997,79.400002,80.169998,74.760818,458800
2019-08-06,80.720001,81.019997,79.470001,80.470001,75.040611,254200
2019-08-07,79.470001,80.970001,78.900002,80.839996,75.385628,369100
2019-08-08,81.870003,83.959999,81.860001,83.660004,78.015373,418500
2019-08-09,83.269997,83.970001,82.839996,83.190002,77.577080,330800
2019-08-12,82.750000,84.000000,82.470001,82.900002,77.306633,246500
2019-08-13,79.800003,85.010002,79.800003,84.070000,78.397713,359200
2019-08-14,82.900002,83.290001,81.309998,81.459999,75.963806,231900
2019-08-15,81.510002,82.019997,80.690002,81.209999,75.730675,157900
2019-08-16,81.629997,83.800003,81.629997,83.400002,77.772911,188400
2019-08-19,84.580002,84.970001,83.919998,84.419998,78.724075,189500
2019-08-20,84.080002,84.470001,82.919998,82.959999,77.362595,159500
2019-08-21,83.820000,84.449997,82.889999,84.120003,78.444344,367500
2019-08-22,85.000000,85.000000,83.750000,84.610001,78.901283,308000
2019-08-23,84.050003,85.279999,82.949997,83.250000,77.633034,385000
2019-08-26,84.110001,84.739998,83.389999,84.720001,79.003845,297400
2019-08-27,85.529999,85.900002,83.769997,84.690002,78.975883,308900
2019-08-28,84.709999,85.980003,84.019997,85.599998,79.824486,223000
2019-08-29,85.900002,87.419998,84.510002,86.809998,80.952827,353900
2019-08-30,87.300003,88.629997,87.230003,88.010002,82.071877,311200
2019-09-03,87.430000,88.809998,86.980003,88.309998,82.351639,428800
2019-09-04,89.300003,89.970001,88.809998,89.440002,83.405380,359300
2019-09-05,90.000000,92.489998,89.800003,90.440002,84.337929,564900
2019-09-06,84.019997,85.050003,80.500000,83.080002,77.474503,1459700
2019-09-09,85.199997,85.910004,82.550003,82.690002,77.110825,935500
2019-09-10,82.580002,82.580002,80.570000,81.360001,75.870560,545500
2019-09-11,81.279999,83.120003,81.129997,83.089996,77.483826,615600
2019-09-12,83.720001,84.400002,82.290001,83.459999,77.828865,466000
2019-09-13,83.690002,84.400002,83.029999,84.250000,78.565559,500600
2019-09-16,83.830002,85.099998,83.040001,83.750000,78.099304,417900
2019-09-17,83.309998,84.389999,83.260002,84.190002,78.509613,265200
2019-09-18,84.419998,84.610001,83.180000,84.250000,78.565559,290700
2019-09-19,84.790001,85.070000,83.739998,83.809998,78.155243,330700
2019-09-20,84.300003,85.199997,83.629997,84.360001,78.668129,1272100
2019-09-23,84.150002,84.480003,83.250000,83.779999,78.127289,355800
2019-09-24,84.629997,85.360001,84.360001,84.599998,78.891945,652300
2019-09-25,84.570000,86.639999,83.739998,86.139999,80.328033,633400
2019-09-26,85.900002,86.839996,85.290001,86.660004,80.812958,356500
2019-09-27,86.980003,87.029999,85.139999,85.440002,79.675270,496300
2019-09-30,85.500000,87.879997,85.500000,87.349998,81.456390,381200
2019-10-01,87.980003,87.980003,85.150002,85.169998,79.423500,446800
2019-10-02,84.500000,84.500000,83.209999,83.680000,78.034027,518700
2019-10-03,83.309998,83.940002,82.349998,83.589996,77.950096,291800
2019-10-04,83.669998,84.589996,83.239998,84.559998,78.854637,242000
2019-10-07,84.580002,85.139999,83.980003,84.199997,78.518951,175500
2019-10-08,83.279999,83.800003,82.360001,82.540001,76.970947,218900
2019-10-09,83.190002,83.809998,82.519997,83.360001,77.735603,185300
2019-10-10,83.250000,83.949997,82.930000,83.419998,78.138382,166800
2019-10-11,84.620003,85.910004,84.500000,84.559998,79.206207,220700
2019-10-14,84.279999,84.610001,83.010002,83.230003,77.960434,195900
2019-10-15,83.360001,84.550003,83.360001,83.889999,78.578636,160700
2019-10-16,83.260002,84.099998,82.919998,83.389999,78.110291,305300
2019-10-17,83.709999,84.110001,82.580002,82.830002,77.585739,222400
2019-10-18,82.339996,82.639999,81.169998,81.349998,76.199448,378700
2019-10-21,81.870003,82.540001,81.550003,81.870003,76.686539,174500
2019-10-22,81.709999,81.900002,79.820000,79.980003,74.916176,153400
2019-10-23,79.849998,80.540001,78.599998,78.860001,73.867104,196500
2019-10-24,79.269997,79.760002,78.709999,78.970001,73.970131,254900
2019-10-25,78.900002,79.239998,78.459999,79.120003,74.110634,232700
2019-10-28,79.449997,81.129997,79.449997,80.510002,75.412636,277500
2019-10-29,80.680000,83.220001,80.510002,81.970001,76.780182,334200
2019-10-30,82.050003,82.680000,81.410004,82.550003,77.323471,328700
2019-10-31,82.500000,83.669998,82.110001,82.620003,77.389023,252900
2019-11-01,83.470001,84.519997,82.470001,83.300003,78.025993,283100
2019-11-04,83.830002,83.839996,81.989998,82.190002,76.986267,185900
2019-11-05,82.309998,82.309998,79.769997,80.800003,75.684273,233000
2019-11-06,80.830002,82.540001,80.680000,82.019997,76.827026,190100
2019-11-07,82.889999,83.320000,82.209999,82.529999,77.304733,208500
2019-11-08,82.480003,83.050003,81.389999,82.279999,77.070549,174700
2019-11-11,81.660004,82.459999,81.660004,82.029999,76.836395,202200
2019-11-12,82.089996,82.839996,81.489998,81.989998,76.798927,201100
2019-11-13,81.389999,81.989998,80.599998,80.709999,75.599968,263300
2019-11-14,80.790001,82.660004,80.720001,82.639999,77.407768,220100
2019-11-15,83.190002,83.290001,82.379997,82.500000,77.276649,212300
2019-11-18,82.559998,83.830002,82.510002,83.680000,78.381920,215000
2019-11-19,84.010002,84.400002,83.169998,84.029999,78.709763,231000
2019-11-20,84.050003,84.900002,83.260002,84.279999,78.943932,251300
2019-11-21,84.440002,84.889999,83.540001,84.239998,78.906487,336000
2019-11-22,84.559998,84.559998,82.000000,82.480003,77.257904,177600
2019-11-25,82.699997,83.470001,82.589996,82.910004,77.660683,321600
2019-11-26,82.809998,85.440002,82.699997,85.190002,79.796318,439600
2019-11-27,85.500000,86.459999,85.000000,86.000000,80.555046,234500
2019-11-29,85.449997,86.040001,85.080002,85.349998,79.946190,165800
2019-12-02,85.290001,85.699997,84.290001,84.580002,79.224945,186800
2019-12-03,83.610001,84.169998,83.190002,83.970001,78.653557,225600
2019-12-04,84.599998,85.779999,84.279999,84.419998,79.075073,208600
2019-12-05,84.309998,84.309998,83.629997,83.970001,78.653557,296100
2019-12-06,80.000000,85.070000,79.690002,84.839996,79.468483,914500
2019-12-09,84.629997,84.750000,83.050003,83.139999,77.876114,456000
2019-12-10,83.300003,83.620003,82.599998,83.139999,77.876114,267900
2019-12-11,83.650002,84.260002,82.430000,83.260002,77.988503,303400
2019-12-12,82.989998,84.489998,82.099998,83.709999,78.410019,366200
2019-12-13,83.160004,85.309998,83.019997,84.389999,79.046967,385200
2019-12-16,84.820000,85.190002,83.949997,84.260002,78.925209,329400
2019-12-17,84.300003,84.300003,83.410004,83.970001,78.653557,320100
2019-12-18,84.400002,85.320000,83.269997,85.059998,79.674545,503000
2019-12-19,84.830002,86.239998,84.470001,85.839996,80.405151,357700
2019-12-20,86.349998,87.949997,86.349998,87.779999,82.222321,1188500
2019-12-23,87.849998,89.889999,86.379997,89.489998,83.824074,506400
2019-12-24,89.099998,89.519997,88.309998,88.339996,82.746864,177500
2019-12-26,88.389999,89.099998,88.139999,88.610001,82.999786,167200
2019-12-27,88.860001,88.860001,88.209999,88.269997,82.681305,189500
2019-12-30,88.190002,88.379997,87.529999,87.739998,82.184875,188100
2019-12-31,87.470001,88.309998,87.010002,87.019997,81.510445,285400
2020-01-02,87.489998,87.839996,86.370003,87.559998,82.016273,288800
2020-01-03,86.400002,88.510002,85.290001,88.209999,82.625107,171300
2020-01-06,87.540001,88.760002,87.129997,88.400002,82.803085,253800
2020-01-07,88.430000,88.940002,88.300003,88.410004,82.812462,235900
2020-01-08,88.379997,89.750000,88.290001,89.260002,83.608627,342200
2020-01-09,90.000000,93.160004,89.820000,92.930000,87.046280,547100
2020-01-10,92.839996,94.309998,92.260002,93.040001,87.149315,463200
2020-01-13,93.220001,94.889999,93.220001,94.430000,88.451302,355100
2020-01-14,94.500000,94.660004,93.709999,93.989998,88.039154,381800
2020-01-15,93.830002,96.000000,93.500000,95.330002,89.294304,344600
2020-01-16,93.260002,93.449997,89.769997,93.050003,87.498283,1416400
2020-01-17,94.070000,94.070000,92.059998,92.580002,87.056313,467500
2020-01-21,92.309998,92.389999,90.959999,91.699997,86.228813,506600
2020-01-22,92.660004,92.889999,91.559998,91.750000,86.275841,239800
2020-01-23,91.720001,91.879997,90.440002,91.510002,86.050163,261000
2020-01-24,91.849998,91.849998,89.410004,89.680000,84.329353,319900
2020-01-27,87.809998,90.300003,87.790001,89.559998,84.216507,685300
2020-01-28,90.220001,91.300003,89.849998,90.720001,85.307297,280300
2020-01-29,91.180000,91.370003,89.989998,90.279999,84.893547,461200
2020-01-30,89.559998,90.949997,89.139999,90.430000,85.034615,261600
2020-01-31,90.260002,90.690002,87.599998,87.769997,82.533302,703800
2020-02-03,88.430000,89.980003,88.209999,89.489998,84.150696,313700
2020-02-04,90.639999,91.529999,90.209999,90.809998,85.391922,372200
2020-02-05,91.860001,92.000000,90.800003,91.500000,86.040756,449600
2020-02-06,91.989998,96.800003,91.820000,95.930000,90.206444,1635800
2020-02-07,95.500000,96.779999,92.680000,92.760002,87.225586,1074400
2020-02-10,93.750000,94.930000,93.449997,94.139999,88.523239,374800
2020-02-11,94.750000,95.720001,94.370003,95.070000,89.397758,381700
2020-02-12,95.720001,95.720001,92.550003,94.110001,88.495049,737200
2020-02-13,93.650002,94.940002,93.160004,94.300003,88.673706,516500
2020-02-14,94.519997,94.839996,92.870003,94.309998,88.683105,670100
2020-02-18,94.230003,95.769997,93.129997,95.089996,89.416565,610600
2020-02-19,95.250000,96.190002,94.589996,95.559998,89.858528,410200
2020-02-20,95.199997,96.099998,93.709999,96.000000,90.272270,447700
2020-02-21,95.769997,95.970001,94.050003,94.830002,89.172073,240900
2020-02-24,90.949997,93.669998,90.010002,92.070000,86.576759,412200
2020-02-25,92.070000,92.480003,86.910004,87.309998,82.100754,554400
2020-02-26,87.839996,88.839996,84.839996,84.989998,79.919167,525800
2020-02-27,83.370003,84.480003,79.809998,79.919998,75.151665,712300
2020-02-28,76.449997,80.470001,75.349998,80.129997,75.349136,1031300
2020-03-02,80.910004,82.910004,77.709999,82.639999,77.709381,676600
2020-03-03,82.279999,85.309998,81.529999,82.970001,78.019691,658300
2020-03-04,84.570000,87.980003,83.699997,87.199997,81.997314,597900
2020-03-05,84.830002,87.040001,82.889999,84.290001,79.260948,517500
2020-03-06,81.239998,82.870003,78.269997,81.419998,76.562172,519500
2020-03-09,76.000000,77.519997,71.589996,71.949997,67.657181,527600
2020-03-10,74.660004,77.400002,71.779999,77.169998,72.565750,774200
2020-03-11,74.720001,75.910004,69.559998,71.250000,66.998940,773100
2020-03-12,66.000000,67.980003,61.189999,63.500000,59.711338,884700
2020-03-13,67.449997,69.089996,61.730000,68.809998,64.704529,690900
2020-03-16,62.830002,64.300003,56.070000,57.410000,53.984703,751500
2020-03-17,58.500000,64.220001,57.259998,62.369999,58.648773,710100
2020-03-18,57.029999,58.900002,45.450001,54.080002,50.853382,639000
2020-03-19,53.139999,57.950001,49.259998,56.020000,52.677639,694900
2020-03-20,56.320000,58.430000,51.099998,52.320000,49.198387,1124700
2020-03-23,52.160000,53.580002,47.230000,51.919998,48.822250,794200
2020-03-24,55.540001,62.090000,55.369999,61.650002,57.971729,555800
2020-03-25,61.790001,70.620003,60.669998,67.320000,63.303425,822200
2020-03-26,68.769997,72.500000,67.290001,71.550003,67.281052,781000
2020-03-27,72.239998,77.480003,67.519997,71.790001,67.506729,1131200
2020-03-30,72.550003,74.580002,69.620003,73.510002,69.124123,593200
2020-03-31,74.650002,76.050003,71.459999,74.629997,70.177277,700000
2020-04-01,70.900002,74.410004,70.000000,70.900002,66.669823,576400
2020-04-02,72.169998,76.589996,70.129997,73.769997,69.368591,699200
2020-04-03,72.760002,74.830002,69.839996,71.300003,67.045975,455100
2020-04-06,75.379997,76.610001,73.379997,74.339996,69.904594,564500
2020-04-07,76.910004,77.360001,71.309998,71.559998,67.290459,462700
2020-04-08,72.849998,75.389999,71.059998,74.699997,70.608177,581500
2020-04-09,76.489998,80.660004,76.059998,78.300003,74.011002,573400
2020-04-13,77.580002,78.230003,75.690002,77.010002,72.791641,496300
2020-04-14,79.120003,80.650002,77.730003,79.800003,75.428825,487800
2020-04-15,76.959999,77.650002,75.050003,75.889999,71.733002,518000
2020-04-16,76.110001,77.239998,74.650002,76.589996,72.394661,685500
2020-04-17,79.019997,82.110001,78.809998,81.970001,77.479973,671600
2020-04-20,81.019997,82.480003,79.370003,80.599998,76.184998,689000
2020-04-21,78.379997,79.660004,74.730003,77.760002,73.500572,617600
2020-04-22,80.480003,81.180000,78.309998,80.190002,75.797470,425200
2020-04-23,80.980003,83.709999,80.260002,81.980003,77.489418,593700
2020-04-24,82.419998,86.349998,82.419998,85.250000,80.580299,954000
2020-04-27,86.760002,88.750000,86.320000,87.470001,82.678696,495300
2020-04-28,89.480003,90.260002,86.029999,86.660004,81.913063,565900
2020-04-29,89.669998,91.000000,86.750000,87.000000,82.234436,1498100
2020-04-30,85.610001,85.610001,81.620003,81.660004,77.186966,752600
2020-05-01,79.730003,80.199997,77.739998,79.160004,74.823898,718500
2020-05-04,78.160004,80.360001,77.570000,79.839996,75.466629,605800
2020-05-05,80.919998,82.099998,80.029999,80.750000,76.326782,521500
2020-05-06,84.000000,85.430000,81.750000,82.129997,77.631195,947100
2020-05-07,83.209999,83.699997,82.050003,82.400002,77.886398,594700
2020-05-08,83.589996,84.889999,82.599998,84.370003,79.748497,528200
2020-05-11,83.050003,85.589996,82.449997,84.449997,79.824112,456100
2020-05-12,84.870003,85.190002,81.279999,81.750000,77.272011,759500
2020-05-13,81.099998,81.190002,77.610001,79.489998,75.135811,486600
2020-05-14,77.750000,80.139999,75.190002,80.080002,75.693504,599700
2020-05-15,79.400002,83.260002,78.570000,83.010002,78.462997,528600
2020-05-18,85.919998,87.300003,84.410004,84.690002,80.050972,543600
2020-05-19,84.680000,85.690002,82.629997,82.669998,78.141624,421200
2020-05-20,84.639999,85.010002,83.099998,83.690002,79.105751,467400
2020-05-21,83.110001,84.470001,82.629997,84.360001,79.739037,337400
2020-05-22,84.949997,85.389999,83.510002,84.910004,80.258949,270900
2020-05-26,88.099998,88.660004,86.629997,87.900002,83.085152,489100
2020-05-27,89.000000,89.489998,86.150002,88.650002,83.794067,654100
2020-05-28,89.449997,89.449997,87.980003,88.599998,83.746796,736200
2020-05-29,87.879997,88.790001,86.650002,88.040001,83.217484,479900
2020-06-01,88.080002,90.680000,87.459999,89.949997,85.022842,586900
2020-06-02,90.839996,90.889999,88.809998,90.820000,85.845184,501000
2020-06-03,91.989998,92.989998,89.980003,90.349998,85.400948,528200
2020-06-04,89.419998,91.029999,89.010002,89.480003,84.578598,757000
2020-06-05,88.010002,90.849998,85.250000,87.480003,82.688156,1478000
2020-06-08,87.580002,90.320000,87.059998,89.699997,84.786545,1099100
2020-06-09,88.589996,89.339996,87.790001,88.379997,83.538849,603700
2020-06-10,88.309998,90.910004,87.389999,90.120003,85.183540,865000
2020-06-11,87.080002,87.870003,83.669998,84.239998,79.625626,1184100
2020-06-12,87.370003,87.370003,81.699997,84.449997,79.824112,797100
2020-06-15,82.040001,84.029999,81.120003,83.690002,79.105751,719300
2020-06-16,86.610001,87.769997,84.720001,86.000000,81.289223,696400
2020-06-17,86.209999,87.019997,84.080002,84.629997,79.994247,745800
2020-06-18,83.959999,84.769997,81.660004,82.139999,77.640633,885600
2020-06-19,83.339996,83.769997,80.349998,80.379997,75.977066,1189100
2020-06-22,80.199997,80.889999,79.379997,80.500000,76.090485,847400
2020-06-23,81.849998,81.849998,78.139999,78.209999,73.925911,835500
2020-06-24,77.000000,78.120003,73.980003,74.239998,70.173401,909900
2020-06-25,73.690002,75.589996,71.480003,75.430000,71.298218,1583500
2020-06-26,75.050003,75.620003,73.639999,75.139999,71.024086,7374300
2020-06-29,75.559998,77.349998,74.879997,77.309998,73.075233,696200
2020-06-30,77.389999,78.180000,76.949997,77.680000,73.424957,687900
2020-07-01,77.809998,78.269997,76.550003,77.220001,72.990150,480400
2020-07-02,78.080002,78.860001,77.139999,77.370003,73.131943,440400
2020-07-06,78.610001,78.669998,73.980003,74.199997,70.135574,675800
2020-07-07,73.379997,74.379997,72.370003,72.430000,68.462532,716900
2020-07-08,72.500000,73.150002,70.750000,72.019997,68.074989,527500
2020-07-09,72.080002,72.080002,69.370003,69.889999,66.061653,526000
2020-07-10,69.870003,71.150002,69.269997,71.019997,67.129761,378000
2020-07-13,71.610001,71.790001,68.760002,68.970001,65.192047,527800
2020-07-14,69.150002,70.889999,68.849998,70.760002,66.884010,920500
2020-07-15,72.180000,74.059998,72.040001,73.110001,69.105286,643400
2020-07-16,72.309998,72.830002,71.120003,71.510002,67.936752,283600
2020-07-17,72.260002,72.320000,71.139999,71.900002,68.307259,318800
2020-07-20,71.610001,72.449997,71.410004,72.279999,68.668274,221300
2020-07-21,72.680000,73.830002,72.110001,72.480003,68.858284,488400
2020-07-22,75.040001,77.019997,74.209999,76.519997,72.696396,758100
2020-07-23,76.320000,77.190002,75.160004,75.720001,71.936386,385000
2020-07-24,75.089996,76.570000,75.089996,76.349998,72.534889,619700
2020-07-27,76.250000,77.870003,75.889999,77.839996,73.950439,570200
2020-07-28,77.550003,77.830002,76.360001,76.430000,72.610916,503400
2020-07-29,76.580002,77.860001,76.309998,77.419998,73.551445,397200
